attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
59,Seoul,Insadong Insight and Bravery Labyrinth,"914-13, Ssangmundong-ro, Mapo-gu, Seoul",126.993065,37.423682,10:00-19:00,7.31,"Insadong Insight and Bravery Labyrinth is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 7.31 USD. Recommended visit: 6 hours. Discover Insadong Insight and Bravery Labyrinth, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-19:00, entry 7.31 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Road trip', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",South Korea
60,Seoul,AlpacaLand Adventure Park,"309 Gwangjeong-ro, Gangnam-gu, Seoul",127.048782,37.565304,09:00-18:00,123.57,"AlpacaLand Adventure Park is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 123.57 USD. Recommended visit: 8 hours. Discover AlpacaLand Adventure Park, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-18:00, entry 123.57 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip']",South Korea
61,Seoul,Dongdaemun Wellness Spa & Sauna,"827, Gwangjang-ro, Jongno-gu, Seoul",126.852662,37.533563,09:00-22:00,19.37,"Dongdaemun Wellness Spa & Sauna is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 19.37 USD. Recommended visit: 2 hours. Discover Dongdaemun Wellness Spa & Sauna, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 09:00-22:00, entry 19.37 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Solo Woman Travelers', 'foodie', 'Photography']",South Korea
62,Seoul,Kimchi Culture Center,"138 Gwanghwamun Street, Jongno-gu",127.175067,37.521912,09:00-17:30,9.59,"Kimchi Culture Center is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 9.59 USD. Recommended visit: 2 hours. Discover Kimchi Culture Center, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 09:00-17:30, entry 9.59 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie', 'Photography']",South Korea
63,Seoul,Saturday Traditional Music Event,"356-12, Gwanghwamun-daero, Jongno-gu, Seoul",127.123682,37.481576,10:00-18:00,14.93,"Saturday Traditional Music Event is a historic site in Seoul, South Korea, popular for its memorable experiences. Entry fee is 14.93 USD. Recommended visit: 2 hours. Discover Saturday Traditional Music Event, a notable historic site in Seoul, South Korea, ideal for visitors. Open 10:00-18:00, entry 14.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie', 'Photography']",South Korea
64,Seoul,Vaunce Super Park: Discount Admission,"425 Gwangnaru-ro, Mapo-gu, Seoul",126.867705,37.673938,09:00-19:00,9.43,"Vaunce Super Park: Discount Admission is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.43 USD. Recommended visit: 3 hours. Discover Vaunce Super Park: Discount Admission, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-19:00, entry 9.43 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'couples trip', 'Luxury Travelers', 'foodie', 'Photography']",South Korea
65,Seoul,Dynamic Puzzle Experience Insa-dong,"239-10, Gwanghwamun-daero, Yongsan-gu, Seoul",127.166189,37.46366,10:00-22:00,9.29,"Dynamic Puzzle Experience Insa-dong is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 9.29 USD. Recommended visit: 2 hours. Discover Dynamic Puzzle Experience Insa-dong, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 10:00-22:00, entry 9.29 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie']",South Korea
66,Seoul,Seoul Hunky Musical Experience,"452 Gwangjang Street, Jongno-gu",127.039427,37.550836,10:00-22:00,12.7,"Seoul Hunky Musical Experience is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 12.7 USD. Recommended visit: 6 hours. Discover Seoul Hunky Musical Experience, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-22:00, entry 12.7 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers']",South Korea
67,Seoul,Everland x Lotteria Adventure Park Day Pass,"965 Gwanghwamun-daero, Jongno-gu, Seoul",127.043604,37.690595,09:00-18:00,46.47,"Everland x Lotteria Adventure Park Day Pass is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 46.47 USD. Recommended visit: 8 hours. Discover Everland x Lotteria Adventure Park Day Pass, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-18:00, entry 46.47 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Photography']",South Korea
68,Seoul,Hanbok Rental Center at Bukchon Hanbok Village,"548-10 Gukje-gil, Bukchon, Seoul",127.179069,37.417396,10:00-19:00,12.82,"Hanbok Rental Center at Bukchon Hanbok Village is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 12.82 USD. Recommended visit: 2 hours. Discover Hanbok Rental Center at Bukchon Hanbok Village, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 10:00-19:00, entry 12.82 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers']",South Korea
69,Seoul,Taejongdae Sky Adventure Park,"826-12, Gwanak-daero, Gwanak-gu, Seoul",126.761951,37.667575,09:00-17:30,16.79,"Taejongdae Sky Adventure Park is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 16.79 USD. Recommended visit: 7 hours. Discover Taejongdae Sky Adventure Park, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-17:30, entry 16.79 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Luxury Travelers', 'foodie']",South Korea
70,Seoul,RomyZian Light Experience,"408 Gwanghwamun Street, Seoul",127.126133,37.436223,10:00-22:00,15.93,"RomyZian Light Experience is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 15.93 USD. Recommended visit: 2 hours. Discover RomyZian Light Experience, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 10:00-22:00, entry 15.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Disabled Travelers', 'foodie', 'Photography']",South Korea
71,Seoul,Gugak Cultural Hall: Traditional Performance Venue,"131 Gyeongbokgwan-ro, Jongno-gu, Seoul",126.803005,37.543987,10:00-18:00,34.29,"Gugak Cultural Hall: Traditional Performance Venue is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 34.29 USD. Recommended visit: 2 hours. Discover Gugak Cultural Hall: Traditional Performance Venue, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 10:00-18:00, entry 34.29 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Pet Owners', 'Disabled Travelers', 'couples trip', 'foodie']",South Korea
72,Seoul,LEGO Adventure Park,"771 Gwanghwamun Street, Jongno-gu, Seoul",127.054551,37.617548,10:00-19:00,12.74,"LEGO Adventure Park is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 12.74 USD. Recommended visit: 7 hours. Discover LEGO Adventure Park, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-19:00, entry 12.74 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip']",South Korea
73,Seoul,ONE TABLE MAGIC Experience in Seoul,"974 Gwanghwamun Street, Jongno-gu, Seoul",127.152086,37.439796,10:00-22:00,15.59,"ONE TABLE MAGIC Experience in Seoul is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 15.59 USD. Recommended visit: 7 hours. Discover ONE TABLE MAGIC Experience in Seoul, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-22:00, entry 15.59 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers']",South Korea
74,Seoul,Lotte World Express Day Pass,"248 Gwanghwamun-ro, Jongno-gu, Seoul",126.812608,37.563968,09:00-21:00,8.23,"Lotte World Express Day Pass is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 8.23 USD. Recommended visit: 6 hours. Discover Lotte World Express Day Pass, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-21:00, entry 8.23 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Road trip', 'Pet Owners', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers']",South Korea
75,Seoul,Lotte Tower Adventure and Water Park Complex,"214 Gwanghwamun-ro, Jongno-gu, Seoul",127.14101,37.498752,10:00-22:00,343.49,"Lotte Tower Adventure and Water Park Complex is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 343.49 USD. Recommended visit: 8 hours. Discover Lotte Tower Adventure and Water Park Complex, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-22:00, entry 343.49 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,8 hours,3.75,"['Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",South Korea
76,Seoul,Seoul Cultural Hub Private Tour with Admission Tickets,"877-10 Gwanghwamun Station-ro, Yongsan-gu, Seoul",127.190464,37.412596,09:00-18:00,8.84,"Seoul Cultural Hub Private Tour with Admission Tickets is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 8.84 USD. Recommended visit: 2 hours. Discover Seoul Cultural Hub Private Tour with Admission Tickets, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 09:00-18:00, entry 8.84 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",South Korea
77,Seoul,Nightlife Experience with Nanta Show,"596 Myeongdong Street, Jongno-gu, Seoul",126.949006,37.574816,08:00-23:00,15.74,"Nightlife Experience with Nanta Show is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 15.74 USD. Recommended visit: 7 hours. Discover Nightlife Experience with Nanta Show, a notable theme park in Seoul, South Korea, ideal for visitors. Open 08:00-23:00, entry 15.74 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,7 hours,3.75,"['Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Luxury Travelers', 'foodie', 'Photography']",South Korea
78,Seoul,Seoul Heritage Cultural Park,"925-12, Gwanghwamun-daero, Jongno-gu, Seoul",126.863321,37.595504,09:00-18:00,141.36,"Seoul Heritage Cultural Park is a historic site in Seoul, South Korea, popular for its memorable experiences. Entry fee is 141.36 USD. Recommended visit: 2 hours. Discover Seoul Heritage Cultural Park, a notable historic site in Seoul, South Korea, ideal for visitors. Open 09:00-18:00, entry 141.36 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",South Korea
79,Seoul,Nami Island Panoramic Garden Experience,"170 Gwangnangno, Nowon-gu, Seoul",126.993429,37.417841,09:00-18:00,16.54,"Nami Island Panoramic Garden Experience is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 16.54 USD. Recommended visit: 3 hours. Discover Nami Island Panoramic Garden Experience, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-18:00, entry 16.54 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'foodie', 'Photography']",South Korea
80,Seoul,Alpaca Land with Gangchon Rail Park Adventure,"606-12, Gangchon Station-ro, Nowon-gu, Seoul",126.809934,37.660642,09:00-17:30,14.09,"Alpaca Land with Gangchon Rail Park Adventure is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 14.09 USD. Recommended visit: 7 hours. Discover Alpaca Land with Gangchon Rail Park Adventure, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-17:30, entry 14.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'Photography']",South Korea
81,Seoul,Jeju Sculpture Gallery,"305 Gwanghwamun Street, Jongno-gu",127.054565,37.42762,09:30-17:00,8.12,"Jeju Sculpture Gallery is a museum in Seoul, South Korea, popular for its unique collections and exhibitions. Entry fee is 8.12 USD. Recommended visit: 2 hours. Discover Jeju Sculpture Gallery, a renowned museum in Seoul, South Korea, ideal for art lovers. Open 09:30-17:00, entry 8.12 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Nightlife Enthusiast', 'couples trip', 'foodie', 'Photography']",South Korea
82,Seoul,Everland Adventure Park Experience,"344 Gwanghwamun Street, Jongno-gu, Seoul",126.922937,37.683334,09:00-17:30,9.05,"Everland Adventure Park Experience is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 9.05 USD. Recommended visit: 6 hours. Discover Everland Adventure Park Experience, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-17:30, entry 9.05 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Luxury Travelers', 'foodie']",South Korea
83,Seoul,Everland X Lotte Dual Theme Park (Free Meal & Gifts),"809 Gwangsimni-ro, Gwangsimni-gu, Seoul",127.125686,37.508287,09:00-21:00,7.15,"Everland X Lotte Dual Theme Park (Free Meal & Gifts) is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 7.15 USD. Recommended visit: 6 hours. Discover Everland X Lotte Dual Theme Park (Free Meal & Gifts), a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-21:00, entry 7.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie', 'Photography']",South Korea
84,Seoul,LEGOLAND Adventure with Railbike & Transport Tour from Seoul,"284 Gwanghwamun Street, Seoul",127.035459,37.580319,09:00-17:30,33.63,"LEGOLAND Adventure with Railbike & Transport Tour from Seoul is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 33.63 USD. Recommended visit: 8 hours. Discover LEGOLAND Adventure with Railbike & Transport Tour from Seoul, a notable theme park in Seoul, South Korea, ideal for visitors. Open 09:00-17:30, entry 33.63 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers']",South Korea
85,Seoul,Lotte World Adventure Complex,"824 Gukje-ro, Gwangjin-gu, Seoul",127.164132,37.633576,10:00-22:00,22.09,"Lotte World Adventure Complex is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 22.09 USD. Recommended visit: 8 hours. Discover Lotte World Adventure Complex, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-22:00, entry 22.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'foodie']",South Korea
86,Seoul,Coex Aquarium Guided Experience,"176 Gwanghwamun Street, Jongno-gu, Seoul",127.102251,37.471157,10:00-19:00,49.03,"Coex Aquarium Guided Experience is a theme park in Seoul, South Korea, popular for its memorable experiences. Entry fee is 49.03 USD. Recommended visit: 8 hours. Discover Coex Aquarium Guided Experience, a notable theme park in Seoul, South Korea, ideal for visitors. Open 10:00-19:00, entry 49.03 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'foodie']",South Korea
87,Seoul,Nami Island Alpaca Adventure with Samaksan Lake Sky Ride Day Tour,"494 Gwangnaru-ro, Nowon-gu, Seoul",127.039708,37.650717,09:00-17:30,18.64,"Nami Island Alpaca Adventure with Samaksan Lake Sky Ride Day Tour is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 18.64 USD. Recommended visit: 3 hours. Discover Nami Island Alpaca Adventure with Samaksan Lake Sky Ride Day Tour, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-17:30, entry 18.64 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",South Korea
88,Seoul,Anseong Light Safari Panda Park,"921 Gwangmyeong-ro, Gwangmyeong-gu, Seoul",127.07473,37.51272,09:00-17:30,9.67,"Anseong Light Safari Panda Park is a nature in Seoul, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.67 USD. Recommended visit: 3 hours. Discover Anseong Light Safari Panda Park, a peaceful nature in Seoul, South Korea, ideal for nature lovers. Open 09:00-17:30, entry 9.67 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",South Korea
