attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
61,Hangzhou,Qiantang River Cruise (Binjiang Wharf),"No. 456 Riverside Lane, Xiaoshan District",120.268874,30.342134,08:30-17:30,16.21,"Qiantang River Cruise (Binjiang Wharf) is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 16.21 USD. Recommended visit: 3 hours. Discover Qiantang River Cruise (Binjiang Wharf), a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 16.21 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie', 'Photography']",China
62,Hangzhou,Hangzhou Kainan Forest Resort,"No. 888, West Lake Scenic Area, Hangzhou",120.305333,30.147339,08:30-18:00,6.44,"Hangzhou Kainan Forest Resort is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Hangzhou Kainan Forest Resort, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-18:00, entry 6.44 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers', 'Photography']",China
63,Hangzhou,Qiandaohu Adventure Outpost,"No. 456 Riverside Road, Xiaoshan District",120.102469,30.461119,08:30-17:30,12.46,"Qiandaohu Adventure Outpost is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 12.46 USD. Recommended visit: 6 hours. Discover Qiandaohu Adventure Outpost, a notable theme park in Hangzhou, China, ideal for visitors. Open 08:30-17:30, entry 12.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie']",China
64,Hangzhou,Hangzhou Buddhist Heritage Park,"No. 456, West Lake Cultural Avenue, Xihu District",120.111102,30.161356,08:30-17:30,16.8,"Hangzhou Buddhist Heritage Park is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 16.8 USD. Recommended visit: 2 hours. Discover Hangzhou Buddhist Heritage Park, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-17:30, entry 16.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
65,Hangzhou,Hangzhou · Katy Perry The Eternal Tour,"No. 456, West Lake Cultural Street, Hangzhou",120.275566,30.059381,08:00-22:00,41.44,"Hangzhou · Katy Perry The Eternal Tour is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 41.44 USD. Recommended visit: 8 hours. Discover Hangzhou · Katy Perry The Eternal Tour, a notable theme park in Hangzhou, China, ideal for visitors. Open 08:00-22:00, entry 41.44 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",China
66,Hangzhou,Hangzhou Fragrant Grove Park,"No. 456, West Lake Scenic Avenue, Xihu District",120.297704,30.188334,08:00-19:00,7.0,"Hangzhou Fragrant Grove Park is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.0 USD. Recommended visit: 3 hours. Discover Hangzhou Fragrant Grove Park, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:00-19:00, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers']",China
67,Hangzhou,Huangshan Peak Viewpoint,"No. 456 West Riverside Road, Xihu District",120.268287,30.346352,08:30-17:30,1.39,"Huangshan Peak Viewpoint is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.39 USD. Recommended visit: 3 hours. Discover Huangshan Peak Viewpoint, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 1.39 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Luxury Travelers', 'foodie', 'Photography']",China
68,Hangzhou,Liangzhu Cultural Museum,"No. 188 Yushan Road, Xihu District",120.330609,30.329871,09:00-17:00,14.98,"Liangzhu Cultural Museum is a museum in Hangzhou, China, popular for its unique collections and exhibitions. Entry fee is 14.98 USD. Recommended visit: 2 hours. Discover Liangzhu Cultural Museum, a renowned museum in Hangzhou, China, ideal for art lovers. Open 09:00-17:00, entry 14.98 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'Photography']",China
69,Hangzhou,Southern Song Imperial Street,"No. 456 Cultural Heritage Avenue, Xihu District",120.299188,30.289624,08:30-18:00,1.4,"Southern Song Imperial Street is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 1.4 USD. Recommended visit: 2 hours. Discover Southern Song Imperial Street, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-18:00, entry 1.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Pet Owners', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
70,Hangzhou,Six Harmony Pagoda,"No. 128, West Lake Scenic Area, Hangzhou",120.123625,30.305397,08:30-17:30,5.6,"Six Harmony Pagoda is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 5.6 USD. Recommended visit: 2 hours. Discover Six Harmony Pagoda, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-17:30, entry 5.6 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers']",China
71,Hangzhou,Tonglu River Adventure,"No. 456, Riverside Lane, Xiaoshan District, Hangzhou",120.076911,30.39472,08:30-17:00,7.0,"Tonglu River Adventure is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.0 USD. Recommended visit: 3 hours. Discover Tonglu River Adventure, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",China
72,Hangzhou,Hangzhou Cultural Hall,"No. 456 West Lake Scenic Area, Hangzhou",120.172106,30.31214,09:00-17:30,5.57,"Hangzhou Cultural Hall is a museum in Hangzhou, China, popular for its unique collections and exhibitions. Entry fee is 5.57 USD. Recommended visit: 2 hours. Discover Hangzhou Cultural Hall, a renowned museum in Hangzhou, China, ideal for art lovers. Open 09:00-17:30, entry 5.57 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'foodie', 'Photography']",China
73,Hangzhou,Zhejiang Nature Museum (Hangzhou Branch),"No. 128, Xueyuan Road, Xihu District",120.066022,30.259271,09:00-17:30,5.46,"Zhejiang Nature Museum (Hangzhou Branch) is a museum in Hangzhou, China, popular for its unique collections and exhibitions. Entry fee is 5.46 USD. Recommended visit: 2 hours. Discover Zhejiang Nature Museum (Hangzhou Branch), a renowned museum in Hangzhou, China, ideal for art lovers. Open 09:00-17:30, entry 5.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'couples trip', 'Luxury Travelers']",China
74,Hangzhou,Quyun Wind Lotus,"No. 456 West Lake Scenic Avenue, Xihu District",120.102073,30.345465,08:30-17:30,2.66,"Quyun Wind Lotus is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.66 USD. Recommended visit: 3 hours. Discover Quyun Wind Lotus, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 2.66 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Photography']",China
75,Hangzhou,Heavenly Bamboo Temple,"No. 456, West Lake Cultural Street, Hangzhou",120.219846,30.326397,08:30-17:00,27.86,"Heavenly Bamboo Temple is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 27.86 USD. Recommended visit: 2 hours. Discover Heavenly Bamboo Temple, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-17:00, entry 27.86 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Disabled Travelers', 'couples trip', 'Photography']",China
76,Hangzhou,Nine Stream Misty Trees,"No. 456 Riverside Lane, Xihu District",120.344647,30.176026,08:30-17:00,22.4,"Nine Stream Misty Trees is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 22.4 USD. Recommended visit: 3 hours. Discover Nine Stream Misty Trees, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 22.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'couples trip', 'Photography']",China
77,Hangzhou,Xiaohe Direct Street Cultural Heritage District,"No. 456, Xihu Road, Xihu District, Hangzhou",119.950263,30.080275,08:30-18:00,13.3,"Xiaohe Direct Street Cultural Heritage District is a historic site in Hangzhou, China, popular for its memorable experiences. Entry fee is 13.3 USD. Recommended visit: 2 hours. Discover Xiaohe Direct Street Cultural Heritage District, a notable historic site in Hangzhou, China, ideal for visitors. Open 08:30-18:00, entry 13.3 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'foodie']",China
78,Hangzhou,Yalu River Adventure Rafting,"No. 456 West Riverside Road, Xihu District",120.075804,30.264714,09:00-17:00,54.32,"Yalu River Adventure Rafting is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 54.32 USD. Recommended visit: 8 hours. Discover Yalu River Adventure Rafting, a notable theme park in Hangzhou, China, ideal for visitors. Open 09:00-17:00, entry 54.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers']",China
79,Hangzhou,Hangzhou Cherry Blossom Grove,"No. 456, West Lake Scenic Area, Hangzhou",120.142602,30.43447,08:00-17:30,21.7,"Hangzhou Cherry Blossom Grove is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 21.7 USD. Recommended visit: 3 hours. Discover Hangzhou Cherry Blossom Grove, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:00-17:30, entry 21.7 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers']",China
80,Hangzhou,Hangzhou · 2025 Chen Huixian 40th Anniversary 'Fabulous 40' Concert Tour,"No. 456, Xueyuan Road, Hangzhou",120.34093,30.341579,08:00-22:00,11.06,"Hangzhou · 2025 Chen Huixian 40th Anniversary 'Fabulous 40' Concert Tour is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 11.06 USD. Recommended visit: 6 hours. Discover Hangzhou · 2025 Chen Huixian 40th Anniversary 'Fabulous 40' Concert Tour, a notable theme park in Hangzhou, China, ideal for visitors. Open 08:00-22:00, entry 11.06 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Solo Woman Travelers', 'Photography']",China
81,Hangzhou,Qiantang River Evening Cruise (Wulinmen Wharf),"No. 88 Wulin Road, Xihu District",120.324128,30.098262,18:00-21:00,6.44,"Qiantang River Evening Cruise (Wulinmen Wharf) is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.44 USD. Recommended visit: 3 hours. Discover Qiantang River Evening Cruise (Wulinmen Wharf), a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 18:00-21:00, entry 6.44 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Disabled Travelers', 'couples trip', 'Luxury Travelers']",China
82,Hangzhou,Qian Dao Lake Hilton Water Adventure Park,"No. 456, Xuefu Road, Xiaoshan District, Hangzhou",120.321624,30.172456,08:30-17:30,67.2,"Qian Dao Lake Hilton Water Adventure Park is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 67.2 USD. Recommended visit: 8 hours. Discover Qian Dao Lake Hilton Water Adventure Park, a notable theme park in Hangzhou, China, ideal for visitors. Open 08:30-17:30, entry 67.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'couples trip', 'Photography']",China
83,Hangzhou,Green Hill Lake Park,"No. 456, West Lake Road, Xihu District",120.056677,30.373583,08:00-20:00,1.12,"Green Hill Lake Park is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.12 USD. Recommended visit: 3 hours. Discover Green Hill Lake Park, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:00-20:00, entry 1.12 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Photography']",China
84,Hangzhou,Prince Valley Adventure,"No. 456 Riverside Road, Xihu District",119.911876,30.001819,08:30-17:00,97.86,"Prince Valley Adventure is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 97.86 USD. Recommended visit: 3 hours. Discover Prince Valley Adventure, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 97.86 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",China
85,Hangzhou,Qian Dao Lake Green Oasis,"No. 456, Forest Road, Xiaoshan District",120.029359,30.287024,08:30-17:00,17.5,"Qian Dao Lake Green Oasis is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 17.5 USD. Recommended visit: 3 hours. Discover Qian Dao Lake Green Oasis, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 17.5 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers']",China
86,Hangzhou,Hangzhou · 2025 Guangliang 'Tonight I'm Not Alone 3.0' Concert - Hangzhou Edition,"No. 456, West Lake Cultural Avenue, Hangzhou",120.233911,30.272796,08:00-22:00,26.46,"Hangzhou · 2025 Guangliang 'Tonight I'm Not Alone 3.0' Concert - Hangzhou Edition is a theme park in Hangzhou, China, popular for its memorable experiences. Entry fee is 26.46 USD. Recommended visit: 7 hours. Discover Hangzhou · 2025 Guangliang 'Tonight I'm Not Alone 3.0' Concert - Hangzhou Edition, a notable theme park in Hangzhou, China, ideal for visitors. Open 08:00-22:00, entry 26.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences']",Theme Park/Amusement Park,7 hours,3.75,"['Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'foodie']",China
87,Hangzhou,Hangzhou Qiandaohu Kainan Forest Resort,"No. 888, Forest Road, Xihu District, Hangzhou",120.027007,30.450569,08:30-17:30,12.59,"Hangzhou Qiandaohu Kainan Forest Resort is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.59 USD. Recommended visit: 3 hours. Discover Hangzhou Qiandaohu Kainan Forest Resort, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 12.59 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers']",China
88,Hangzhou,Qiandaohu Royal Cruise,"No. 88 West Lake Scenic Area, Xihu District",120.28494,30.291729,08:30-17:30,14.98,"Qiandaohu Royal Cruise is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.98 USD. Recommended visit: 3 hours. Discover Qiandaohu Royal Cruise, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:30, entry 14.98 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie', 'Photography']",China
89,Hangzhou,Qian Dao Hu Hong Shan Yu Scenic Spot,"No. 456, Lingfeng Road, Xihu District, Hangzhou",120.058623,29.981726,08:30-17:00,11.9,"Qian Dao Hu Hong Shan Yu Scenic Spot is a nature in Hangzhou, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.9 USD. Recommended visit: 3 hours. Discover Qian Dao Hu Hong Shan Yu Scenic Spot, a peaceful nature in Hangzhou, China, ideal for nature lovers. Open 08:30-17:00, entry 11.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'family restrooms', 'nursing facilities', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'Photography']",China
